intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
970000,0.002396126673583321,0.38188976377952755,0.002396126673583321,0.002396126673583321,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.38188976377952755,970000,0,1070000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083159.fastq.gz,,a0165e0a,404820000
830000,0.002050293957808409,0.15463917525773196,0.0011116051578479323,0.0011116051578479323,,,,GCA_0101365351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,80e6e5dd6d70dd115d8cb1f9dfbbe80c,0.2852233676975945,450000,1,620000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083159.fastq.gz,,a0165e0a,404820000
830000,0.002050293957808409,0.044444444444444446,0.00029642804209278195,0.00029642804209278195,,,,adttb.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,cdb87a4cf11787cd4b46472eb1ca5a5e,0.3074074074074074,120000,2,500000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083159.fastq.gz,,a0165e0a,404820000
560000,0.002318072688136435,0.20437956204379562,0.002318072688136435,0.002318072688136435,,,,GCA_0101734751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,dbe5e9b81ae5af68c42814bc09e239d8,0.20437956204379562,560000,0,440000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083160.fastq.gz,,e0ff1b49,241580000
340000,0.0014074012749399785,0.06779661016949153,0.0006623064823246958,0.0006623064823246958,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.1440677966101695,160000,1,280000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083160.fastq.gz,,e0ff1b49,241580000
990000,0.0012166197633121552,0.3613138686131387,0.0012166197633121552,0.0012166197633121552,,,,GCA_0101734751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,dbe5e9b81ae5af68c42814bc09e239d8,0.3613138686131387,990000,0,790000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083163.fastq.gz,,04fded99,813730000
820000,0.001007705258500977,0.19491525423728814,0.0005652980718420115,0.0005652980718420115,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.3474576271186441,460000,1,330000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083163.fastq.gz,,04fded99,813730000
980000,0.001773916191510544,0.35766423357664234,0.001773916191510544,0.001773916191510544,,,,GCA_0101734751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,dbe5e9b81ae5af68c42814bc09e239d8,0.35766423357664234,980000,0,700000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083164.fastq.gz,,4677eb25,552450000
650000,0.0011765770657978097,0.13983050847457626,0.0005973391257127342,0.0005973391257127342,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.2754237288135593,330000,1,370000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083164.fastq.gz,,4677eb25,552450000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083165.fastq.gz,NA,NA,NA
420000,0.0009717048793466441,0.16666666666666666,0.0009717048793466441,0.0009717048793466441,,,,adtvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,1b7dcae57af509a37b4087f80fc6727a,0.16666666666666666,420000,0,300000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083168.fastq.gz,,0ada9460,432230000
380000,0.0008791615575041066,0.03859649122807018,0.00025449413506697824,0.00025449413506697824,,,,GCA_0101364151.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,35dfb972dfb04ab19cc1e02e82dbfb03,0.13333333333333333,110000,1,190000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083168.fastq.gz,,0ada9460,432230000
310000,0.00041630296112267506,0.10877192982456141,0.00041630296112267506,0.00041630296112267506,,,,GCA_0101364151.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,35dfb972dfb04ab19cc1e02e82dbfb03,0.10877192982456141,310000,0,250000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083169.fastq.gz,,4792f523,744650000
920000,0.002761933353347343,0.31186440677966104,0.002761933353347343,0.002761933353347343,,,,GCA_0101625551.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,1e1eeadf2eb3466b7867b3cf08a455fb,0.31186440677966104,920000,0,1050000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083172.fastq.gz,,6e34a809,333100000
700000,0.0021014710297208045,0.15611814345991562,0.0011107775442809966,0.0011107775442809966,,,,GCA_0101501951.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,45ba56e77436df7b4a6e5366a1615c96,0.29535864978902954,370000,1,680000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083172.fastq.gz,,6e34a809,333100000
750000,0.002251576103272291,0.08480565371024736,0.000720504353047133,0.000720504353047133,,,,adpwb.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,11e02fc92fecd91cd3972ba6e24d0017,0.26501766784452296,240000,2,440000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083172.fastq.gz,,6e34a809,333100000
700000,0.0021014710297208045,0.05531914893617021,0.0003902731912338637,0.0003902731912338637,,,,GCA_0101369151.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,e1c2911869d726b999d2cb0c97057f5d,0.2978723404255319,130000,3,310000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083172.fastq.gz,,6e34a809,333100000
770000,0.0032306788621297307,0.32905982905982906,0.0032306788621297307,0.0032306788621297307,,,,adtta.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,c53260431edef5d7a7b5bc5b319577ef,0.32905982905982906,770000,0,580000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083173.fastq.gz,,7d635029,238340000
630000,0.0026432827053788706,0.11764705882352941,0.0012587060501804146,0.0012587060501804146,,,,GCA_0101477451.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,4cd92fea1eb8f94a1bbded54379a60cb,0.24705882352941178,300000,1,280000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083173.fastq.gz,,7d635029,238340000
110000,0.0026647286821705426,0.03728813559322034,0.0026647286821705426,0.0026647286821705426,,,,GCA_0101625551.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,1e1eeadf2eb3466b7867b3cf08a455fb,0.03728813559322034,110000,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083174.fastq.gz,,ee1a7864,41280000
2130000,0.008709163020812037,0.9594594594594594,0.008709163020812037,0.008709163020812037,,,,GCA_0101622651.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,e2739ee32089f548231b097033645359,0.9594594594594594,2130000,0,2190000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083177.fastq.gz,,5d33a37b,244570000
1410000,0.005765220591241771,0.2851851851851852,0.0031483828760682014,0.0031483828760682014,,,,adttb.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,cdb87a4cf11787cd4b46472eb1ca5a5e,0.5222222222222223,770000,1,1420000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083177.fastq.gz,,5d33a37b,244570000
1670000,0.006828310913031034,0.16049382716049382,0.0015946354826838942,0.0015946354826838942,,,,adqgg.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,5a655f6fcf5defb7ca2c86e2ab4c18e1,0.6872427983539094,390000,2,1030000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083177.fastq.gz,,5d33a37b,244570000
1790000,0.007318967984626079,0.0847457627118644,0.0010222022324896758,0.0010222022324896758,,,,GCA_0101625551.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,1e1eeadf2eb3466b7867b3cf08a455fb,0.6067796610169491,250000,3,780000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083177.fastq.gz,,5d33a37b,244570000
2060000,0.008422946395714928,0.0635593220338983,0.0006133213394938055,0.0006133213394938055,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.8728813559322034,150000,4,630000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083177.fastq.gz,,5d33a37b,244570000
1920000,0.00785051314552071,0.05106382978723404,0.0004906570715950444,0.0004906570715950444,,,,GCA_0101369151.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,e1c2911869d726b999d2cb0c97057f5d,0.8170212765957446,120000,5,510000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083177.fastq.gz,,5d33a37b,244570000
1580000,0.007213953063647156,0.7085201793721974,0.007213953063647156,0.007213953063647156,,,,GCA_0101515351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,ca48323b11933cdb76bb4a68d33c2604,0.7085201793721974,1580000,0,680000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083178.fastq.gz,,f9a6c712,219020000
770000,0.0035156606702584237,0.09558823529411764,0.0011871062003470003,0.0011871062003470003,,,,adptv.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,45260da80b150ec1f03efaaec0773683,0.28308823529411764,260000,1,420000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083178.fastq.gz,,f9a6c712,219020000
1440000,0.006574742032691079,0.04954954954954955,0.0005022372386083463,0.0005022372386083463,,,,GCA_0101622651.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,e2739ee32089f548231b097033645359,0.6486486486486487,110000,2,310000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083178.fastq.gz,,f9a6c712,219020000
560000,0.012575791601167752,0.23728813559322035,0.012575791601167752,0.012575791601167752,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.23728813559322035,560000,0,160000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083179.fastq.gz,,fb1b5b95,44530000
0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083180.fastq.gz,NA,NA,NA
2060000,0.004217249779925072,0.8728813559322034,0.004217249779925072,0.004217249779925072,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.8728813559322034,2060000,0,740000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083183.fastq.gz,,65b8dcd6,488470000
910000,0.0018629598542387455,0.11313868613138686,0.0006346346756197924,0.0006346346756197924,,,,GCA_0101734751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,dbe5e9b81ae5af68c42814bc09e239d8,0.33211678832116787,310000,1,430000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083183.fastq.gz,,65b8dcd6,488470000
1760000,0.003603087190615596,0.043478260869565216,0.00020472086310315885,0.00020472086310315885,,,,aacok.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,5f528e33316551e987c3d17711a75d0c,0.7652173913043478,100000,2,330000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083183.fastq.gz,,65b8dcd6,488470000
1900000,0.018086625416468348,0.8050847457627118,0.018086625416468348,0.018086625416468348,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.8050847457627118,1900000,0,470000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083184.fastq.gz,,54d74b68,105050000
780000,0.007425035697287006,0.08394160583941605,0.0021894336030461683,0.0021894336030461683,,,,GCA_0101734751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,dbe5e9b81ae5af68c42814bc09e239d8,0.2846715328467153,230000,1,240000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083184.fastq.gz,,54d74b68,105050000
2200000,0.021204819277108433,0.9322033898305084,0.021204819277108433,0.021204819277108433,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.9322033898305084,2200000,0,760000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083185.fastq.gz,,b785deed,103750000
2120000,0.020433734939759036,0.16521739130434782,0.0036626506024096386,0.0036626506024096386,,,,aacok.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,5f528e33316551e987c3d17711a75d0c,0.9217391304347826,380000,1,380000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083185.fastq.gz,,b785deed,103750000
900000,0.008674698795180723,0.037037037037037035,0.0009638554216867469,0.0009638554216867469,,,,adttb.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,cdb87a4cf11787cd4b46472eb1ca5a5e,0.3333333333333333,100000,2,280000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083185.fastq.gz,,b785deed,103750000
1910000,0.024591219260975922,0.6970802919708029,0.024591219260975922,0.024591219260975922,,,,GCA_0101734751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,dbe5e9b81ae5af68c42814bc09e239d8,0.6970802919708029,1910000,0,1980000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083186.fastq.gz,,f6fc61ff,77670000
1820000,0.023432470709411613,0.5254237288135594,0.015964980043774946,0.015964980043774946,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.7711864406779662,1240000,1,740000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083186.fastq.gz,,f6fc61ff,77670000
1660000,0.021372473284408396,0.08070175438596491,0.0029612462984421268,0.0029612462984421268,,,,GCA_0101364151.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,35dfb972dfb04ab19cc1e02e82dbfb03,0.5824561403508772,230000,2,510000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083186.fastq.gz,,f6fc61ff,77670000
1780000,0.022917471353160808,0.07623318385650224,0.0021887472640659197,0.0021887472640659197,,,,GCA_0101515351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,ca48323b11933cdb76bb4a68d33c2604,0.7982062780269058,170000,3,340000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083186.fastq.gz,,f6fc61ff,77670000
740000,0.00731586752347998,0.29365079365079366,0.00731586752347998,0.00731586752347998,,,,adtvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,1b7dcae57af509a37b4087f80fc6727a,0.29365079365079366,740000,0,320000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083189.fastq.gz,,218eeb0f,101150000
660000,0.006524962926347009,0.038869257950530034,0.001087493821057835,0.001087493821057835,,,,adpwb.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,11e02fc92fecd91cd3972ba6e24d0017,0.2332155477031802,110000,1,210000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083189.fastq.gz,,218eeb0f,101150000
1900000,0.09713701431492842,0.7037037037037037,0.09713701431492842,0.09713701431492842,,,,adttb.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,cdb87a4cf11787cd4b46472eb1ca5a5e,0.7037037037037037,1900000,0,750000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083190.fastq.gz,,6694d851,19560000
1860000,0.0950920245398773,0.1134020618556701,0.01687116564417178,0.01687116564417178,,,,GCA_0101365351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,80e6e5dd6d70dd115d8cb1f9dfbbe80c,0.6391752577319587,330000,1,420000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083190.fastq.gz,,6694d851,19560000
1690000,0.08640081799591003,0.05622489959839357,0.007157464212678937,0.007157464212678937,,,,GCA_0101612651.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,3e1db4e72346afad7fa99743f2882379,0.678714859437751,140000,2,280000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083190.fastq.gz,,6694d851,19560000
100000,0.0021551724137931034,0.03436426116838488,0.0021551724137931034,0.0021551724137931034,,,,GCA_0101365351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,80e6e5dd6d70dd115d8cb1f9dfbbe80c,0.03436426116838488,100000,0,0,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083191.fastq.gz,,45002aa8,46400000
310000,0.0027602172558098123,0.12156862745098039,0.0027602172558098123,0.0027602172558098123,,,,GCA_0101477451.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,4cd92fea1eb8f94a1bbded54379a60cb,0.12156862745098039,310000,0,310000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083194.fastq.gz,,6434ea7d,112310000
290000,0.002582138723176921,0.05803571428571429,0.0011575104621137922,0.0011575104621137922,,,,GCA_0101509351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,6b714427329dde8a04e1f466359e6bf8,0.12946428571428573,130000,1,180000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083194.fastq.gz,,6434ea7d,112310000
750000,0.0552689756816507,0.2737226277372263,0.0552689756816507,0.0552689756816507,,,,GCA_0101734751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,dbe5e9b81ae5af68c42814bc09e239d8,0.2737226277372263,750000,0,260000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083195.fastq.gz,,4132f10f,13570000
730000,0.05379513633014001,0.04365079365079365,0.008106116433308769,0.008106116433308769,,,,adtvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,1b7dcae57af509a37b4087f80fc6727a,0.2896825396825397,110000,1,150000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083195.fastq.gz,,4132f10f,13570000
2030000,0.051210898082744705,0.7408759124087592,0.051210898082744705,0.051210898082744705,,,,GCA_0101734751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,dbe5e9b81ae5af68c42814bc09e239d8,0.7408759124087592,2030000,0,1290000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083196.fastq.gz,,d29212e4,39640000
1200000,0.030272452068617558,0.2627118644067797,0.01564076690211907,0.01564076690211907,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.5084745762711864,620000,1,670000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083196.fastq.gz,,d29212e4,39640000
2000000,0.050454086781029264,0.11029411764705882,0.0075681130171543895,0.0075681130171543895,,,,adptv.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,45260da80b150ec1f03efaaec0773683,0.7352941176470589,300000,2,370000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083196.fastq.gz,,d29212e4,39640000
1830000,0.046165489404641775,0.045936395759717315,0.003279515640766902,0.003279515640766902,,,,adpwb.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,11e02fc92fecd91cd3972ba6e24d0017,0.6466431095406361,130000,3,240000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083196.fastq.gz,,d29212e4,39640000
560000,0.002583264138758188,0.20437956204379562,0.002583264138758188,0.002583264138758188,,,,GCA_0101734751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,dbe5e9b81ae5af68c42814bc09e239d8,0.20437956204379562,560000,0,370000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083199.fastq.gz,,2af3aa21,216780000
360000,0.0016606698034874066,0.05905511811023622,0.0006919457514530861,0.0006919457514530861,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.14173228346456693,150000,1,220000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083199.fastq.gz,,2af3aa21,216780000
2440000,0.010273251652561998,0.856140350877193,0.010273251652561998,0.010273251652561998,,,,GCA_0101364151.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,35dfb972dfb04ab19cc1e02e82dbfb03,0.856140350877193,2440000,0,1520000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083200.fastq.gz,,dac58d13,237510000
2280000,0.009599595806492358,0.2610294117647059,0.0029893478169340237,0.0029893478169340237,,,,adptv.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,45260da80b150ec1f03efaaec0773683,0.8382352941176471,710000,1,810000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083200.fastq.gz,,dac58d13,237510000
2360000,0.009936423729527178,0.09278350515463918,0.0011367942402425162,0.0011367942402425162,,,,GCA_0101365351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,80e6e5dd6d70dd115d8cb1f9dfbbe80c,0.8109965635738832,270000,2,540000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083200.fastq.gz,,dac58d13,237510000
1010000,0.004252452528314597,0.07792207792207792,0.0007578628268283441,0.0007578628268283441,,,,GCA_0101455951.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,86ff71665278924f92ccc31ee026a1b1,0.43722943722943725,180000,3,360000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083200.fastq.gz,,dac58d13,237510000
960000,0.0365296803652968,0.32989690721649484,0.0365296803652968,0.0365296803652968,,,,GCA_0101365351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,80e6e5dd6d70dd115d8cb1f9dfbbe80c,0.32989690721649484,960000,0,190000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083201.fastq.gz,,e82e69f0,26280000
770000,0.029299847792998476,0.0353356890459364,0.00380517503805175,0.00380517503805175,,,,adpwb.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,11e02fc92fecd91cd3972ba6e24d0017,0.27208480565371024,100000,1,90000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083201.fastq.gz,,e82e69f0,26280000
1130000,0.006857212209478731,0.4448818897637795,0.006857212209478731,0.006857212209478731,,,,GCA_0101497751.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,af9e93ea964eebe1121920fd5c67e217,0.4448818897637795,1130000,0,1020000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083204.fastq.gz,,02ce11fd,164790000
910000,0.0055221797439165,0.1718213058419244,0.0030341646944596155,0.0030341646944596155,,,,GCA_0101365351.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,80e6e5dd6d70dd115d8cb1f9dfbbe80c,0.3127147766323024,500000,1,520000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083204.fastq.gz,,02ce11fd,164790000
870000,0.005279446568359731,0.04044117647058824,0.0006675162327811154,0.0006675162327811154,,,,adptv.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,45260da80b150ec1f03efaaec0773683,0.31985294117647056,110000,2,410000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083204.fastq.gz,,02ce11fd,164790000
1470000,0.03880675818373812,0.6228813559322034,0.03880675818373812,0.03880675818373812,,,,abkvh.fasta,data/metagenome_analyses/strain_tracking/sepidermidis_NIH_JOh_genomes_0.998/genomes_61_10000/genome.sig,7e6643487db04ff4cc792c1f627887b4,0.6228813559322034,1470000,0,450000,data/metagenome_analyses/strain_tracking/sigs_61_10000/ERR5083205.fastq.gz,,c26c1bce,37880000
